asn,prefix,as_path
13720,1.2.3.0/24,"(13720, 3356, 2152, 25)"
13720,1.2.0.0/16,"(13720, 3356, 10886, 27)"
205890,1.2.0.0/16,"(205890, 1299, 10886, 27)"
20003,1.2.3.0/24,"(20003, 3356, 2152, 25)"
20003,1.2.0.0/16,"(20003, 3356, 10886, 27)"
16574,1.2.3.0/24,"(16574, 3356, 2152, 25)"
16574,1.2.0.0/16,"(16574, 3356, 10886, 27)"
19796,1.2.3.0/24,"(19796, 6939, 2152, 25)"
19796,1.2.0.0/16,"(19796, 174, 10886, 27)"
398183,1.2.3.0/24,"(398183, 20115, 2152, 25)"
400140,1.2.3.0/24,"(400140, 3356, 2152, 25)"
400140,1.2.0.0/16,"(400140, 3356, 10886, 27)"
26845,1.2.3.0/24,"(26845, 3356, 2152, 25)"
26845,1.2.0.0/16,"(26845, 286, 10886, 27)"
44065,1.2.3.0/24,"(44065, 6939, 2152, 25)"
27746,1.2.3.0/24,"(27746, 3356, 2152, 25)"
27746,1.2.0.0/16,"(27746, 3356, 10886, 27)"
40148,1.2.0.0/16,"(40148, 10886, 27)"
50018,1.2.0.0/16,"(50018, 1299, 10886, 27)"
50624,1.2.3.0/24,"(50624, 3356, 2152, 25)"
50624,1.2.0.0/16,"(50624, 3356, 10886, 27)"
8123,1.2.3.0/24,"(8123, 6939, 2152, 25)"
200052,1.2.0.0/16,"(200052, 1299, 10886, 27)"
200052,1.2.3.0/24,"(200052, 6461, 2152, 25)"
395697,1.2.0.0/16,"(395697, 174, 10886, 27)"
54781,1.2.3.0/24,"(54781, 3356, 2152, 25)"
54781,1.2.0.0/16,"(54781, 3356, 10886, 27)"
36299,1.2.3.0/24,"(36299, 6939, 2152, 25)"
36299,1.2.0.0/16,"(36299, 174, 10886, 27)"
57052,1.2.3.0/24,"(57052, 3356, 2152, 25)"
57052,1.2.0.0/16,"(57052, 3356, 10886, 27)"
393396,1.2.3.0/24,"(393396, 3356, 2152, 25)"
393396,1.2.0.0/16,"(393396, 3356, 10886, 27)"
16912,1.2.0.0/16,"(16912, 174, 10886, 27)"
13483,1.2.3.0/24,"(13483, 3356, 2152, 25)"
13483,1.2.0.0/16,"(13483, 3356, 10886, 27)"
399871,1.2.3.0/24,"(399871, 6939, 2152, 25)"
399871,1.2.0.0/16,"(399871, 174, 10886, 27)"
203689,1.2.0.0/16,"(203689, 286, 10886, 27)"
203689,1.2.3.0/24,"(203689, 8220, 2152, 25)"
401040,1.2.3.0/24,"(401040, 3356, 2152, 25)"
401040,1.2.0.0/16,"(401040, 3356, 10886, 27)"
43406,1.2.0.0/16,"(43406, 174, 10886, 27)"
43406,1.2.3.0/24,"(43406, 6461, 2152, 25)"
32596,1.2.0.0/16,"(32596, 286, 10886, 27)"
207827,1.2.0.0/16,"(207827, 174, 10886, 27)"
207827,1.2.3.0/24,"(207827, 6461, 2152, 25)"
210995,1.2.3.0/24,"(210995, 8220, 2152, 25)"
397772,1.2.0.0/16,"(397772, 174, 10886, 27)"
3465,1.2.3.0/24,"(3465, 3356, 2152, 25)"
3465,1.2.0.0/16,"(3465, 3356, 10886, 27)"
46339,1.2.3.0/24,"(46339, 3356, 2152, 25)"
46339,1.2.0.0/16,"(46339, 3356, 10886, 27)"
4539,1.2.3.0/24,"(4539, 3356, 2152, 25)"
4539,1.2.0.0/16,"(4539, 3356, 10886, 27)"
4566,1.2.3.0/24,"(4566, 3356, 2152, 25)"
4566,1.2.0.0/16,"(4566, 3356, 10886, 27)"
25664,1.2.3.0/24,"(25664, 2152, 25)"
26977,1.2.3.0/24,"(26977, 3356, 2152, 25)"
26977,1.2.0.0/16,"(26977, 3356, 10886, 27)"
7170,1.2.0.0/16,"(7170, 6461, 10886, 27)"
7170,1.2.3.0/24,"(7170, 6461, 2152, 25)"
48697,1.2.0.0/16,"(48697, 174, 10886, 27)"
7743,1.2.3.0/24,"(7743, 3356, 2152, 25)"
7743,1.2.0.0/16,"(7743, 3356, 10886, 27)"
7926,1.2.3.0/24,"(7926, 3356, 2152, 25)"
7926,1.2.0.0/16,"(7926, 3356, 10886, 27)"
97,1.2.0.0/16,"(97, 286, 10886, 27)"
97,1.2.3.0/24,"(97, 3356, 2152, 25)"
198111,1.2.3.0/24,"(198111, 6461, 2152, 25)"
198111,1.2.0.0/16,"(198111, 174, 10886, 27)"
11334,1.2.3.0/24,"(11334, 13335, 2152, 25)"
32256,1.2.0.0/16,"(32256, 286, 10886, 27)"
29970,1.2.0.0/16,"(29970, 174, 10886, 27)"
29970,1.2.3.0/24,"(29970, 13335, 2152, 25)"
32610,1.2.0.0/16,"(32610, 174, 10886, 27)"
203092,1.2.0.0/16,"(203092, 1299, 10886, 27)"
203092,1.2.3.0/24,"(203092, 13335, 2152, 25)"
32634,1.2.0.0/16,"(32634, 174, 10886, 27)"
11881,1.2.3.0/24,"(11881, 3356, 2152, 25)"
11881,1.2.0.0/16,"(11881, 3356, 10886, 27)"
11985,1.2.3.0/24,"(11985, 3356, 2152, 25)"
11985,1.2.0.0/16,"(11985, 3356, 10886, 27)"
59261,1.2.3.0/24,"(59261, 6939, 2152, 25)"
42804,1.2.0.0/16,"(42804, 286, 10886, 27)"
12050,1.2.3.0/24,"(12050, 3356, 2152, 25)"
12050,1.2.0.0/16,"(12050, 3356, 10886, 27)"
394265,1.2.3.0/24,"(394265, 2516, 2152, 25)"
394265,1.2.0.0/16,"(394265, 3356, 10886, 27)"
53349,1.2.0.0/16,"(53349, 174, 10886, 27)"
28432,1.2.3.0/24,"(28432, 3356, 2152, 25)"
28432,1.2.0.0/16,"(28432, 174, 10886, 27)"
22511,1.2.3.0/24,"(22511, 3356, 2152, 25)"
22511,1.2.0.0/16,"(22511, 3356, 10886, 27)"
55022,1.2.0.0/16,"(55022, 174, 10886, 27)"
13626,1.2.0.0/16,"(13626, 6461, 10886, 27)"
13626,1.2.3.0/24,"(13626, 6461, 2152, 25)"
13659,1.2.3.0/24,"(13659, 3356, 2152, 25)"
13659,1.2.0.0/16,"(13659, 3356, 10886, 27)"
397418,1.2.0.0/16,"(397418, 286, 10886, 27)"
14603,1.2.3.0/24,"(14603, 3356, 2152, 25)"
14603,1.2.0.0/16,"(14603, 3356, 10886, 27)"
270186,1.2.0.0/16,"(270186, 1299, 10886, 27)"
270186,1.2.3.0/24,"(270186, 3356, 2152, 25)"
62656,1.2.0.0/16,"(62656, 174, 10886, 27)"
25194,1.2.0.0/16,"(25194, 286, 10886, 27)"
21644,1.2.0.0/16,"(21644, 174, 10886, 27)"
395198,1.2.0.0/16,"(395198, 6461, 10886, 27)"
395198,1.2.3.0/24,"(395198, 6461, 2152, 25)"
16811,1.2.0.0/16,"(16811, 6461, 10886, 27)"
16811,1.2.3.0/24,"(16811, 6461, 2152, 25)"
16746,1.2.3.0/24,"(16746, 3356, 2152, 25)"
16746,1.2.0.0/16,"(16746, 3356, 10886, 27)"
131858,1.2.3.0/24,"(131858, 3786, 2152, 25)"
399830,1.2.3.0/24,"(399830, 3356, 2152, 25)"
399830,1.2.0.0/16,"(399830, 3356, 10886, 27)"
54372,1.2.0.0/16,"(54372, 6461, 10886, 27)"
54372,1.2.3.0/24,"(54372, 6461, 2152, 25)"
395413,1.2.3.0/24,"(395413, 3356, 2152, 25)"
395413,1.2.0.0/16,"(395413, 3356, 10886, 27)"
13597,1.2.3.0/24,"(13597, 6939, 2152, 25)"
13597,1.2.0.0/16,"(13597, 174, 10886, 27)"
55080,1.2.0.0/16,"(55080, 174, 10886, 27)"
18659,1.2.3.0/24,"(18659, 3356, 2152, 25)"
18659,1.2.0.0/16,"(18659, 3356, 10886, 27)"
36119,1.2.0.0/16,"(36119, 174, 10886, 27)"
208863,1.2.3.0/24,"(208863, 8220, 2152, 25)"
38405,1.2.3.0/24,"(38405, 4766, 2152, 25)"
36671,1.2.0.0/16,"(36671, 174, 10886, 27)"
36671,1.2.3.0/24,"(36671, 3356, 2152, 25)"
21509,1.2.0.0/16,"(21509, 286, 10886, 27)"
21509,1.2.3.0/24,"(21509, 3356, 2152, 25)"
21660,1.2.3.0/24,"(21660, 3356, 2152, 25)"
21660,1.2.0.0/16,"(21660, 3356, 10886, 27)"
400047,1.2.3.0/24,"(400047, 3356, 2152, 25)"
400047,1.2.0.0/16,"(400047, 3356, 10886, 27)"
39008,1.2.3.0/24,"(39008, 13335, 2152, 25)"
22522,1.2.3.0/24,"(22522, 3356, 2152, 25)"
22522,1.2.0.0/16,"(22522, 3356, 10886, 27)"
54085,1.2.0.0/16,"(54085, 6461, 10886, 27)"
54085,1.2.3.0/24,"(54085, 6461, 2152, 25)"
200937,1.2.0.0/16,"(200937, 1299, 10886, 27)"
53380,1.2.3.0/24,"(53380, 3356, 2152, 25)"
53380,1.2.0.0/16,"(53380, 3356, 10886, 27)"
263595,1.2.3.0/24,"(263595, 3356, 2152, 25)"
263595,1.2.0.0/16,"(263595, 3356, 10886, 27)"
401051,1.2.3.0/24,"(401051, 3356, 2152, 25)"
401051,1.2.0.0/16,"(401051, 3356, 10886, 27)"
23172,1.2.3.0/24,"(23172, 3356, 2152, 25)"
23172,1.2.0.0/16,"(23172, 3356, 10886, 27)"
54198,1.2.0.0/16,"(54198, 174, 10886, 27)"
53991,1.2.0.0/16,"(53991, 1299, 10886, 27)"
53991,1.2.3.0/24,"(53991, 2152, 25)"
11948,1.2.3.0/24,"(11948, 6939, 2152, 25)"
11948,1.2.0.0/16,"(11948, 174, 10886, 27)"
23173,1.2.0.0/16,"(23173, 6461, 10886, 27)"
23173,1.2.3.0/24,"(23173, 6461, 2152, 25)"
210026,1.2.0.0/16,"(210026, 1299, 10886, 27)"
44002,1.2.0.0/16,"(44002, 1299, 10886, 27)"
212174,1.2.3.0/24,"(212174, 13335, 2152, 25)"
23249,1.2.3.0/24,"(23249, 3356, 2152, 25)"
23249,1.2.0.0/16,"(23249, 3356, 10886, 27)"
23255,1.2.0.0/16,"(23255, 6461, 10886, 27)"
23255,1.2.3.0/24,"(23255, 6461, 2152, 25)"
2631,1.2.3.0/24,"(2631, 3356, 2152, 25)"
2631,1.2.0.0/16,"(2631, 3356, 10886, 27)"
23384,1.2.3.0/24,"(23384, 3356, 2152, 25)"
23384,1.2.0.0/16,"(23384, 3356, 10886, 27)"
23458,1.2.0.0/16,"(23458, 6461, 10886, 27)"
23458,1.2.3.0/24,"(23458, 6461, 2152, 25)"
4868,1.2.3.0/24,"(4868, 3356, 2152, 25)"
4868,1.2.0.0/16,"(4868, 3356, 10886, 27)"
2650,1.2.0.0/16,"(2650, 6461, 10886, 27)"
2650,1.2.3.0/24,"(2650, 6461, 2152, 25)"
26088,1.2.3.0/24,"(26088, 6939, 2152, 25)"
152217,1.2.3.0/24,"(152217, 4766, 2152, 25)"
26151,1.2.3.0/24,"(26151, 3356, 2152, 25)"
26151,1.2.0.0/16,"(26151, 3356, 10886, 27)"
26579,1.2.3.0/24,"(26579, 8151, 2152, 25)"
59597,1.2.0.0/16,"(59597, 174, 10886, 27)"
400513,1.2.0.0/16,"(400513, 174, 10886, 27)"
26959,1.2.3.0/24,"(26959, 3356, 2152, 25)"
26959,1.2.0.0/16,"(26959, 3356, 10886, 27)"
27013,1.2.0.0/16,"(27013, 6461, 10886, 27)"
27013,1.2.3.0/24,"(27013, 6461, 2152, 25)"
6468,1.2.3.0/24,"(6468, 6461, 2152, 25)"
6468,1.2.0.0/16,"(6468, 1299, 10886, 27)"
48345,1.2.0.0/16,"(48345, 3257, 10886, 27)"
48345,1.2.3.0/24,"(48345, 3356, 2152, 25)"
27592,1.2.0.0/16,"(27592, 3257, 10886, 27)"
200217,1.2.0.0/16,"(200217, 1299, 10886, 27)"
40262,1.2.3.0/24,"(40262, 3356, 2152, 25)"
40262,1.2.0.0/16,"(40262, 3356, 10886, 27)"
30260,1.2.3.0/24,"(30260, 3356, 2152, 25)"
30260,1.2.0.0/16,"(30260, 3356, 10886, 27)"
47287,1.2.0.0/16,"(47287, 1299, 10886, 27)"
51154,1.2.3.0/24,"(51154, 3356, 2152, 25)"
51154,1.2.0.0/16,"(51154, 3356, 10886, 27)"
198573,1.2.3.0/24,"(198573, 8220, 2152, 25)"
52106,1.2.0.0/16,"(52106, 286, 10886, 27)"
11072,1.2.3.0/24,"(11072, 3356, 2152, 25)"
11072,1.2.0.0/16,"(11072, 3356, 10886, 27)"
200325,1.2.3.0/24,"(200325, 21859, 2152, 25)"
198623,1.2.0.0/16,"(198623, 174, 10886, 27)"
198623,1.2.3.0/24,"(198623, 3356, 2152, 25)"
198928,1.2.0.0/16,"(198928, 174, 10886, 27)"
32904,1.2.3.0/24,"(32904, 3356, 2152, 25)"
32904,1.2.0.0/16,"(32904, 3356, 10886, 27)"
30618,1.2.3.0/24,"(30618, 20115, 2152, 25)"
33543,1.2.3.0/24,"(33543, 3356, 2152, 25)"
33543,1.2.0.0/16,"(33543, 3356, 10886, 27)"
12037,1.2.0.0/16,"(12037, 6461, 10886, 27)"
12037,1.2.3.0/24,"(12037, 6461, 2152, 25)"
15436,1.2.3.0/24,"(15436, 6461, 2152, 25)"
15436,1.2.0.0/16,"(15436, 6461, 10886, 27)"
15548,1.2.0.0/16,"(15548, 174, 10886, 27)"
57217,1.2.0.0/16,"(57217, 1299, 10886, 27)"
36464,1.2.0.0/16,"(36464, 6461, 10886, 27)"
36464,1.2.3.0/24,"(36464, 6461, 2152, 25)"
34178,1.2.0.0/16,"(34178, 3257, 10886, 27)"
213307,1.2.3.0/24,"(213307, 8220, 2152, 25)"
202626,1.2.0.0/16,"(202626, 174, 10886, 27)"
36602,1.2.3.0/24,"(36602, 3356, 2152, 25)"
36602,1.2.0.0/16,"(36602, 3356, 10886, 27)"
207227,1.2.0.0/16,"(207227, 174, 10886, 27)"
393567,1.2.0.0/16,"(393567, 174, 10886, 27)"
4583,1.2.3.0/24,"(4583, 3356, 2152, 25)"
4583,1.2.0.0/16,"(4583, 3356, 10886, 27)"
46182,1.2.3.0/24,"(46182, 3356, 2152, 25)"
46182,1.2.0.0/16,"(46182, 3356, 10886, 27)"
150329,1.2.3.0/24,"(150329, 8220, 2152, 25)"
394856,1.2.3.0/24,"(394856, 3356, 2152, 25)"
394856,1.2.0.0/16,"(394856, 3356, 10886, 27)"
395068,1.2.0.0/16,"(395068, 174, 10886, 27)"
54152,1.2.3.0/24,"(54152, 3356, 2152, 25)"
54152,1.2.0.0/16,"(54152, 3356, 10886, 27)"
395301,1.2.3.0/24,"(395301, 6461, 2152, 25)"
395301,1.2.0.0/16,"(395301, 174, 10886, 27)"
395354,1.2.0.0/16,"(395354, 174, 10886, 27)"
395354,1.2.3.0/24,"(395354, 3356, 2152, 25)"
136001,1.2.0.0/16,"(136001, 174, 10886, 27)"
198260,1.2.0.0/16,"(198260, 286, 10886, 27)"
201935,1.2.3.0/24,"(201935, 3356, 2152, 25)"
201935,1.2.0.0/16,"(201935, 3356, 10886, 27)"
54516,1.2.0.0/16,"(54516, 6461, 10886, 27)"
54516,1.2.3.0/24,"(54516, 6461, 2152, 25)"
395674,1.2.0.0/16,"(395674, 6461, 10886, 27)"
395674,1.2.3.0/24,"(395674, 6461, 2152, 25)"
34171,1.2.3.0/24,"(34171, 3356, 2152, 25)"
34171,1.2.0.0/16,"(34171, 3356, 10886, 27)"
396193,1.2.3.0/24,"(396193, 20115, 2152, 25)"
399053,1.2.3.0/24,"(399053, 3356, 2152, 25)"
399053,1.2.0.0/16,"(399053, 3356, 10886, 27)"
892,1.2.0.0/16,"(892, 174, 10886, 27)"
63151,1.2.3.0/24,"(63151, 3356, 2152, 25)"
63151,1.2.0.0/16,"(63151, 3356, 10886, 27)"
54336,1.2.0.0/16,"(54336, 174, 10886, 27)"
395252,1.2.0.0/16,"(395252, 174, 10886, 27)"
395362,1.2.0.0/16,"(395362, 174, 10886, 27)"
395362,1.2.3.0/24,"(395362, 3356, 2152, 25)"
63314,1.2.0.0/16,"(63314, 6461, 10886, 27)"
63314,1.2.3.0/24,"(63314, 6461, 2152, 25)"
399658,1.2.0.0/16,"(399658, 174, 10886, 27)"
208757,1.2.0.0/16,"(208757, 1299, 10886, 27)"
211043,1.2.0.0/16,"(211043, 174, 10886, 27)"
395534,1.2.0.0/16,"(395534, 174, 10886, 27)"
22601,1.2.3.0/24,"(22601, 3356, 2152, 25)"
22601,1.2.0.0/16,"(22601, 3356, 10886, 27)"
1848,1.2.0.0/16,"(1848, 10886, 27)"
43502,1.2.0.0/16,"(43502, 1299, 10886, 27)"
64255,1.2.3.0/24,"(64255, 3356, 2152, 25)"
64255,1.2.0.0/16,"(64255, 3356, 10886, 27)"
14926,1.2.3.0/24,"(14926, 8220, 2152, 25)"
19787,1.2.0.0/16,"(19787, 174, 10886, 27)"
14954,1.2.3.0/24,"(14954, 101, 2152, 25)"
61307,1.2.0.0/16,"(61307, 174, 10886, 27)"
3364,1.2.3.0/24,"(3364, 3356, 2152, 25)"
3364,1.2.0.0/16,"(3364, 3356, 10886, 27)"
45407,1.2.3.0/24,"(45407, 4766, 2152, 25)"
35167,1.2.3.0/24,"(35167, 8220, 2152, 25)"
35167,1.2.0.0/16,"(35167, 174, 10886, 27)"
62735,1.2.0.0/16,"(62735, 174, 10886, 27)"
53943,1.2.0.0/16,"(53943, 174, 10886, 27)"
53943,1.2.3.0/24,"(53943, 3356, 2152, 25)"
62982,1.2.0.0/16,"(62982, 174, 10886, 27)"
62982,1.2.3.0/24,"(62982, 6461, 2152, 25)"
62988,1.2.3.0/24,"(62988, 3356, 2152, 25)"
62988,1.2.0.0/16,"(62988, 3356, 10886, 27)"
989,1.2.3.0/24,"(989, 3356, 2152, 25)"
989,1.2.0.0/16,"(989, 3356, 10886, 27)"
21771,1.2.3.0/24,"(21771, 3356, 2152, 25)"
21771,1.2.0.0/16,"(21771, 3356, 10886, 27)"
395325,1.2.3.0/24,"(395325, 3356, 2152, 25)"
395325,1.2.0.0/16,"(395325, 3356, 10886, 27)"
22063,1.2.3.0/24,"(22063, 2152, 25)"
22148,1.2.3.0/24,"(22148, 3356, 2152, 25)"
22148,1.2.0.0/16,"(22148, 3356, 10886, 27)"
395702,1.2.3.0/24,"(395702, 3356, 2152, 25)"
395702,1.2.0.0/16,"(395702, 3356, 10886, 27)"
36218,1.2.0.0/16,"(36218, 286, 10886, 27)"
33932,1.2.0.0/16,"(33932, 174, 10886, 27)"
25738,1.2.0.0/16,"(25738, 3257, 10886, 27)"
25738,1.2.3.0/24,"(25738, 3356, 2152, 25)"
22221,1.2.3.0/24,"(22221, 3356, 2152, 25)"
22221,1.2.0.0/16,"(22221, 3356, 10886, 27)"
400697,1.2.3.0/24,"(400697, 3356, 2152, 25)"
400697,1.2.0.0/16,"(400697, 3356, 10886, 27)"
46789,1.2.0.0/16,"(46789, 174, 10886, 27)"
26036,1.2.0.0/16,"(26036, 6461, 10886, 27)"
26036,1.2.3.0/24,"(26036, 6461, 2152, 25)"
396402,1.2.0.0/16,"(396402, 6461, 10886, 27)"
396402,1.2.3.0/24,"(396402, 6461, 2152, 25)"
23354,1.2.3.0/24,"(23354, 3356, 2152, 25)"
23354,1.2.0.0/16,"(23354, 3356, 10886, 27)"
55992,1.2.3.0/24,"(55992, 21859, 2152, 25)"
396908,1.2.3.0/24,"(396908, 6939, 2152, 25)"
23400,1.2.3.0/24,"(23400, 3356, 2152, 25)"
23400,1.2.0.0/16,"(23400, 3356, 10886, 27)"
44690,1.2.3.0/24,"(44690, 8220, 2152, 25)"
23406,1.2.0.0/16,"(23406, 174, 10886, 27)"
15229,1.2.3.0/24,"(15229, 3356, 2152, 25)"
15229,1.2.0.0/16,"(15229, 3356, 10886, 27)"
24633,1.2.0.0/16,"(24633, 174, 10886, 27)"
7867,1.2.3.0/24,"(7867, 3356, 2152, 25)"
7867,1.2.0.0/16,"(7867, 3356, 10886, 27)"
41044,1.2.0.0/16,"(41044, 174, 10886, 27)"
24725,1.2.3.0/24,"(24725, 13335, 2152, 25)"
45530,1.2.0.0/16,"(45530, 174, 10886, 27)"
43244,1.2.0.0/16,"(43244, 174, 10886, 27)"
212341,1.2.3.0/24,"(212341, 6939, 2152, 25)"
212341,1.2.0.0/16,"(212341, 1299, 10886, 27)"
401210,1.2.0.0/16,"(401210, 174, 10886, 27)"
401210,1.2.3.0/24,"(401210, 3356, 2152, 25)"
42833,1.2.0.0/16,"(42833, 174, 10886, 27)"
213291,1.2.0.0/16,"(213291, 174, 10886, 27)"
26891,1.2.0.0/16,"(26891, 174, 10886, 27)"
26891,1.2.3.0/24,"(26891, 3356, 2152, 25)"
213668,1.2.0.0/16,"(213668, 174, 10886, 27)"
45496,1.2.3.0/24,"(45496, 6939, 2152, 25)"
59778,1.2.3.0/24,"(59778, 3356, 2152, 25)"
59778,1.2.0.0/16,"(59778, 3356, 10886, 27)"
400694,1.2.3.0/24,"(400694, 3356, 2152, 25)"
400694,1.2.0.0/16,"(400694, 3356, 10886, 27)"
47,1.2.3.0/24,"(47, 2153, 2152, 25)"
394085,1.2.0.0/16,"(394085, 174, 10886, 27)"
394085,1.2.3.0/24,"(394085, 3356, 2152, 25)"
27328,1.2.3.0/24,"(27328, 3356, 2152, 25)"
27328,1.2.0.0/16,"(27328, 3356, 10886, 27)"
394434,1.2.0.0/16,"(394434, 174, 10886, 27)"
394434,1.2.3.0/24,"(394434, 3356, 2152, 25)"
53799,1.2.0.0/16,"(53799, 6461, 10886, 27)"
53799,1.2.3.0/24,"(53799, 6461, 2152, 25)"
273057,1.2.3.0/24,"(273057, 3356, 2152, 25)"
273057,1.2.0.0/16,"(273057, 3356, 10886, 27)"
46,1.2.0.0/16,"(46, 1299, 10886, 27)"
46,1.2.3.0/24,"(46, 11164, 2152, 25)"
212547,1.2.0.0/16,"(212547, 174, 10886, 27)"
394009,1.2.3.0/24,"(394009, 3356, 2152, 25)"
394009,1.2.0.0/16,"(394009, 3356, 10886, 27)"
214413,1.2.3.0/24,"(214413, 199524, 2152, 25)"
26217,1.2.3.0/24,"(26217, 3356, 2152, 25)"
26217,1.2.0.0/16,"(26217, 3356, 10886, 27)"
394666,1.2.0.0/16,"(394666, 6461, 10886, 27)"
394666,1.2.3.0/24,"(394666, 6461, 2152, 25)"
44949,1.2.0.0/16,"(44949, 174, 10886, 27)"
2906,1.2.3.0/24,"(2906, 2152, 25)"
3443,1.2.0.0/16,"(3443, 293, 10886, 27)"
43669,1.2.0.0/16,"(43669, 174, 10886, 27)"
35691,1.2.0.0/16,"(35691, 1299, 10886, 27)"
40129,1.2.0.0/16,"(40129, 174, 10886, 27)"
209231,1.2.0.0/16,"(209231, 174, 10886, 27)"
209231,1.2.3.0/24,"(209231, 3356, 2152, 25)"
202978,1.2.0.0/16,"(202978, 174, 10886, 27)"
32520,1.2.3.0/24,"(32520, 3356, 2152, 25)"
32520,1.2.0.0/16,"(32520, 3356, 10886, 27)"
7847,1.2.0.0/16,"(7847, 10886, 27)"
399036,1.2.0.0/16,"(399036, 6461, 10886, 27)"
399036,1.2.3.0/24,"(399036, 6461, 2152, 25)"
25350,1.2.3.0/24,"(25350, 3356, 2152, 25)"
25350,1.2.0.0/16,"(25350, 3356, 10886, 27)"
394186,1.2.0.0/16,"(394186, 286, 10886, 27)"
35066,1.2.0.0/16,"(35066, 286, 10886, 27)"
14598,1.2.0.0/16,"(14598, 174, 10886, 27)"
201375,1.2.0.0/16,"(201375, 286, 10886, 27)"
63104,1.2.0.0/16,"(63104, 174, 10886, 27)"
1445,1.2.0.0/16,"(1445, 286, 10886, 27)"
1445,1.2.3.0/24,"(1445, 3356, 2152, 25)"
22755,1.2.0.0/16,"(22755, 174, 10886, 27)"
64261,1.2.3.0/24,"(64261, 6939, 2152, 25)"
64261,1.2.0.0/16,"(64261, 174, 10886, 27)"
2002,1.2.0.0/16,"(2002, 286, 10886, 27)"
2002,1.2.3.0/24,"(2002, 6461, 2152, 25)"
3264,1.2.0.0/16,"(3264, 286, 10886, 27)"
3842,1.2.0.0/16,"(3842, 286, 10886, 27)"
3842,1.2.3.0/24,"(3842, 6461, 2152, 25)"
43599,1.2.0.0/16,"(43599, 286, 10886, 27)"
14115,1.2.0.0/16,"(14115, 286, 10886, 27)"
46571,1.2.0.0/16,"(46571, 174, 10886, 27)"
46571,1.2.3.0/24,"(46571, 3356, 2152, 25)"
5463,1.2.0.0/16,"(5463, 286, 10886, 27)"
5463,1.2.3.0/24,"(5463, 3356, 2152, 25)"
213837,1.2.0.0/16,"(213837, 174, 10886, 27)"
6493,1.2.0.0/16,"(6493, 286, 10886, 27)"
133782,1.2.3.0/24,"(133782, 3356, 2152, 25)"
133782,1.2.0.0/16,"(133782, 3356, 10886, 27)"
48553,1.2.3.0/24,"(48553, 8220, 2152, 25)"
27263,1.2.0.0/16,"(27263, 286, 10886, 27)"
398998,1.2.3.0/24,"(398998, 6939, 2152, 25)"
398998,1.2.0.0/16,"(398998, 174, 10886, 27)"
58082,1.2.0.0/16,"(58082, 286, 10886, 27)"
58082,1.2.3.0/24,"(58082, 3356, 2152, 25)"
50061,1.2.0.0/16,"(50061, 1299, 10886, 27)"
50061,1.2.3.0/24,"(50061, 3356, 2152, 25)"
8092,1.2.0.0/16,"(8092, 286, 10886, 27)"
8092,1.2.3.0/24,"(8092, 3356, 2152, 25)"
133041,1.2.0.0/16,"(133041, 174, 10886, 27)"
133041,1.2.3.0/24,"(133041, 21859, 2152, 25)"
8523,1.2.0.0/16,"(8523, 286, 10886, 27)"
266700,1.2.3.0/24,"(266700, 3356, 2152, 25)"
266700,1.2.0.0/16,"(266700, 3356, 10886, 27)"
12468,1.2.0.0/16,"(12468, 286, 10886, 27)"
12054,1.2.3.0/24,"(12054, 3356, 2152, 25)"
12054,1.2.0.0/16,"(12054, 3356, 10886, 27)"
137272,1.2.0.0/16,"(137272, 1299, 10886, 27)"
12775,1.2.0.0/16,"(12775, 286, 10886, 27)"
13150,1.2.0.0/16,"(13150, 286, 10886, 27)"
13150,1.2.3.0/24,"(13150, 2516, 2152, 25)"
13919,1.2.0.0/16,"(13919, 286, 10886, 27)"
13919,1.2.3.0/24,"(13919, 3356, 2152, 25)"
14170,1.2.0.0/16,"(14170, 286, 10886, 27)"
14335,1.2.0.0/16,"(14335, 286, 10886, 27)"
14335,1.2.3.0/24,"(14335, 6461, 2152, 25)"
14398,1.2.0.0/16,"(14398, 286, 10886, 27)"
14398,1.2.3.0/24,"(14398, 3356, 2152, 25)"
45217,1.2.0.0/16,"(45217, 286, 10886, 27)"
35339,1.2.0.0/16,"(35339, 174, 10886, 27)"
14593,1.2.3.0/24,"(14593, 2152, 25)"
56636,1.2.3.0/24,"(56636, 8220, 2152, 25)"
397168,1.2.0.0/16,"(397168, 174, 10886, 27)"
10780,1.2.0.0/16,"(10780, 174, 10886, 27)"
10780,1.2.3.0/24,"(10780, 3356, 2152, 25)"
14746,1.2.0.0/16,"(14746, 286, 10886, 27)"
14746,1.2.3.0/24,"(14746, 11404, 2152, 25)"
205964,1.2.0.0/16,"(205964, 286, 10886, 27)"
263789,1.2.0.0/16,"(263789, 174, 10886, 27)"
14753,1.2.0.0/16,"(14753, 286, 10886, 27)"
15169,1.2.3.0/24,"(15169, 2152, 25)"
393556,1.2.3.0/24,"(393556, 3356, 2152, 25)"
393556,1.2.0.0/16,"(393556, 3356, 10886, 27)"
11740,1.2.0.0/16,"(11740, 174, 10886, 27)"
11740,1.2.3.0/24,"(11740, 3356, 2152, 25)"
54354,1.2.3.0/24,"(54354, 3356, 2152, 25)"
54354,1.2.0.0/16,"(54354, 3356, 10886, 27)"
395270,1.2.3.0/24,"(395270, 3356, 2152, 25)"
395270,1.2.0.0/16,"(395270, 3356, 10886, 27)"
16360,1.2.0.0/16,"(16360, 286, 10886, 27)"
